Brand Name,Spec Score,Rating,Price,Tag,SIM / Network,Processor,Storage,Battery,Display,Camera,Memory External,OS Version,Image Preview
Infinix Note 60,76,4.4,19990,RUMORED,"Dual Sim, 3G, 4G, VoLTE, Wi-Fi, NFC, IR Blaster",Octa Core Processor,"8 GB RAM, 256 GB inbuilt",5700 mAh Battery with Fast Charging,"6.78 inches, 1080 x 2436 px, 144 Hz Display with Punch Hole",50 MP + 8 MP Dual Rear & 13 MP Front Camera,"Memory Card Supported, upto 2 TB",Android v16,https://cdn1.smartprix.com/rx-iwOoUk7FZ-w280-h280/infinix-note-60.webp
Motorola Moto S60 Neo,82,4.0,17990,UPCOMING,"Dual Sim, 3G, 4G, 5G, VoLTE, Wi-Fi, NFC","Dimensity 7300, Octa Core, 2.5 GHz Processor","8 GB RAM, 256 GB inbuilt",6520 mAh Battery with 33W Fast Charging,"6.67 inches, 1260 x 2712 px, 120 Hz Display with Punch Hole",50 MP + 8 MP Dual Rear & 32 MP Front Camera,Memory Card Supported,Android v15,https://cdn1.smartprix.com/rx-iPwiKl2pl-w280-h280/motorola-moto-s60-ne.webp
OnePlus 15,82,4.5,79999,UPCOMING,"Dual Sim, 3G, 4G, 5G, VoLTE, Vo5G, Wi-Fi, NFC, IR Blaster","Snapdragon 8 Elite 2, Octa Core Processor","12 GB RAM, 256 GB inbuilt",7000 mAh Battery with 100W Fast Charging,"6.78 inches, 1440 x 3168 px, 120 Hz Display with Punch Hole",50 MP + 50 MP + 50 MP Triple Rear & 32 MP Front Camera,Memory Card Not Supported,Android v15,https://cdn1.smartprix.com/rx-ih0MtdymS-w280-h280/oneplus-15.webp
Vivo Y19s Pro,71,4.65,9990,UPCOMING,"Dual Sim, 3G, 4G, VoLTE, Wi-Fi","Unisoc T612, Octa Core, 1.8 GHz Processor","6 GB RAM, 128 GB inbuilt",6000 mAh Battery with 44W Fast Charging,"6.68 inches, 720 x 1608 px, 90 Hz Display with Water Drop Notch",50 MP Rear & 5 MP Front Camera,Memory Card Supported,Android v15,https://cdn1.smartprix.com/rx-iIzGPrY64-w280-h280/vivo-y19s-pro.webp
Trump Mobile T1 Phone,75,4.25,42990,UPCOMING,"Dual Sim, 3G, 4G, 5G, VoLTE, Wi-Fi, NFC",Octa Core Processor,"12 GB RAM, 256 GB inbuilt",5000 mAh Battery with 20W Fast Charging,"6.78 inches, 1080 x 2460 px, 120 Hz Display",50 MP + 2 MP + 2 MP Triple Rear & 16 MP Front Camera,Memory Card Supported,Android v15,https://cdn1.smartprix.com/rx-iykLotruo-w280-h280/trump-mobile-t1-phon.webp
itel City 100,59,4.55,7799,UPCOMING,"Dual Sim, 3G, 4G, VoLTE, Wi-Fi, IR Blaster","Unisoc T7250, Octa Core, 1.8 GHz Processor","4 GB RAM, 128 GB inbuilt",5200 mAh Battery with 18W Fast Charging,"6.75 inches, 720 x 1600 px Display",13 MP Rear & 8 MP Front Camera,Memory Card Supported,Android v14,https://cdn1.smartprix.com/rx-iW68YV2MY-w280-h280/itel-city-100.webp
Vivo Y37c,61,4.25,7999,UPCOMING,"Dual Sim, 3G, 4G, 5G, VoLTE, Wi-Fi","Unisoc T7225, Octa Core Processor","6 GB RAM, 128 GB inbuilt",5500 mAh Battery with 15W Fast Charging,"6.56 inches, 720 x 1612 px, 90 Hz Display with Water Drop Notch",13 MP + Ultra Wide Dual Rear & 5 MP Front Camera,"Memory Card Supported, upto 1 TB",Android v14,https://cdn1.smartprix.com/rx-ijSE2v2hv-w280-h280/vivo-y37c.webp
Samsung Galaxy A26 (8GB RAM + 256GB),83,4.55,25999,LAUNCHED,"Dual Sim, 3G, 4G, 5G, VoLTE, Wi-Fi, NFC","Exynos 1380, Octa Core, 2.4 GHz Processor","8 GB RAM, 256 GB inbuilt",5000 mAh Battery with 25W Fast Charging,"6.7 inches, 1080 x 2340 px, 120 Hz Display with Water Drop Notch",50 MP + 8 MP + 2 MP Triple Rear & 13 MP Front Camera,"Memory Card (Hybrid), upto 2 TB",Android v15,https://cdn1.smartprix.com/rx-iv9O9Saib-w280-h280/samsung-galaxy-a26-8.webp
Google Pixel 10A,74,4.4,49990,RUMORED,"Dual Sim, 3G, 4G, 5G, VoLTE, Wi-Fi, NFC","Tensor G5, Octa Core Processor","8 GB RAM, 128 GB inbuilt",5200 mAh Battery with 20W Fast Charging,"6.36 inches, 1080 x 2424 px, 120 Hz Display with Punch Hole",50 MP + 13 MP Dual Rear & 12 MP Front Camera,Memory Card Not Supported,Android v16,https://cdn1.smartprix.com/rx-iXnvnSBl7-w280-h280/google-pixel-10a.webp
itel A90,61,4.65,6745,LAUNCHED,"Dual Sim, 3G, 4G, VoLTE, Wi-Fi","Unisoc T7100, Octa Core, 1.8 GHz Processor","4 GB RAM, 64 GB inbuilt",5000 mAh Battery with 15W Fast Charging,"6.6 inches, 720 x 1612 px, 90 Hz Display with Water Drop Notch",13 MP Rear & 5 MP Front Camera,"Memory Card Supported, upto 2 TB",Android v14,https://cdn1.smartprix.com/rx-i9kMuyDqJ-w280-h280/itel-a90.webp
Motorola Moto G65 5G,82,4.6,16990,RUMORED,"Dual Sim, 3G, 4G, 5G, VoLTE, Vo5G, Wi-Fi","Dimensity 7300, Octa Core, 2.5 GHz Processor","8 GB RAM, 128 GB inbuilt",6000 mAh Battery with 45W Fast Charging,"6.67 inches, 1080 x 2400 px, 120 Hz Display with Punch Hole",50 MP + 8 MP Dual Rear & 32 MP Front Camera,"Memory Card (Hybrid), upto 1 TB",Android v15,https://cdn1.smartprix.com/rx-iQT9XiH1v-w280-h280/motorola-moto-g65-5g.webp
Vivo Y300 5G (8 GB RAM+256 GB),82,4.75,22999,LAUNCHED,"Dual Sim, 3G, 4G, 5G, VoLTE, Wi-Fi","Snapdragon 4 Gen2, Octa Core, 2.2 GHz Processor","8 GB RAM, 256 GB inbuilt",5000 mAh Battery with 80W Fast Charging,"6.67 inches, 1080 x 2400 px, 120 Hz Display with Punch Hole",50 MP + 2 MP Dual Rear & 32 MP Front Camera,"Memory Card (Hybrid), upto 2 TB",Android v14,https://cdn1.smartprix.com/rx-iTcCLyGFj-w280-h280/vivo-y300-5g-8-gb-ra.webp
Samsung Galaxy A16 5G (8GB RAM + 256GB),81,4.15,20499,LAUNCHED,"Dual Sim, 3G, 4G, 5G, VoLTE, Wi-Fi, NFC","Dimensity 6300, Octa Core, 2.4 GHz Processor","8 GB RAM, 256 GB inbuilt",5000 mAh Battery with 25W Fast Charging,"6.7 inches, 1080 x 2340 px, 90 Hz Display with Water Drop Notch",50 MP + 5 MP + 2 MP Triple Rear & 13 MP Front Camera,"Memory Card (Hybrid), upto 1.5 TB",Android v14,https://cdn1.smartprix.com/rx-i9Z5d6mR4-w280-h280/samsung-galaxy-a16-5.webp
Tecno Pop 9 5G (4GB RAM + 128GB),74,4.65,8599,LAUNCHED,"Dual Sim, 3G, 4G, 5G, VoLTE, Wi-Fi, NFC, IR Blaster","Dimensity 6300, Octa Core, 2.4 GHz Processor","4 GB RAM, 128 GB inbuilt",5000 mAh Battery with 18W Fast Charging,"6.67 inches, 720 x 1612 px, 120 Hz Display with Punch Hole",48 MP Dual Rear & 8 MP Front Camera,"Memory Card Supported, upto 1 TB",Android v14,https://cdn1.smartprix.com/rx-iksVlYiMk-w280-h280/tecno-pop-9-5g-4gb-r.webp
Vivo X200 Mini,87,4.15,44990,RUMORED,"Dual Sim, 3G, 4G, 5G, VoLTE, Wi-Fi, NFC, IR Blaster","Dimensity 9400, Octa Core, 3.63 GHz Processor","8 GB RAM, 256 GB inbuilt",5000 mAh Battery with 80W Fast Charging,"6.31 inches, 1260 x 2400 px, 120 Hz Display with Punch Hole",50 MP + 50 MP + 50 MP Triple Rear & 50 MP Front Camera,Memory Card Not Supported,Android v15,https://cdn1.smartprix.com/rx-ikxiZ0YpO-w280-h280/vivo-x200-mini.webp
Realme 13 5G (8GB RAM +256GB),80,4.7,15960,LAUNCHED,"Dual Sim, 3G, 4G, 5G, VoLTE, Wi-Fi","Dimensity 6300, Octa Core, 2.4 GHz Processor","8 GB RAM, 256 GB inbuilt",5000 mAh Battery with 45W Fast Charging,"6.72 inches, 1080 x 2400 px, 120 Hz Display with Punch Hole",50 MP + 2 MP Dual Rear & 16 MP Front Camera,"Memory Card (Hybrid), upto 2 TB",Android v14,https://cdn1.smartprix.com/rx-iuZCsybN0-w280-h280/realme-13-5g-8gb-ram.webp
Infinix Note 40 Pro Plus Racing Edition,86,4.6,21999,LAUNCHED,"Dual Sim, 3G, 4G, 5G, VoLTE, Wi-Fi, NFC, IR Blaster","Dimensity 7020, Octa Core, 2.2 GHz Processor","12 GB RAM, 256 GB inbuilt",4600 mAh Battery with 100W Fast Charging,"6.78 inches, 1080 x 2436 px, 120 Hz Display with Punch Hole",108 MP + 2 MP + 2 MP Triple Rear & 32 MP Front Camera,Memory Card Not Supported,Android v14,https://cdn1.smartprix.com/rx-ituYWDj5L-w280-h280/infinix-note-40-pro.webp
Tecno Spark Go 1,62,4.65,7299,LAUNCHED,"Dual Sim, 3G, 4G, VoLTE, Wi-Fi, IR Blaster","Unisoc T615, Octa Core, 1.8 GHz Processor","4 GB RAM, 64 GB inbuilt",5000 mAh Battery with 15W Fast Charging,"6.67 inches, 720 x 1600 px, 120 Hz Display with Punch Hole",13 MP Rear & 8 MP Front Camera,"Memory Card Supported, upto 1 TB",Android v14,https://cdn1.smartprix.com/rx-iIA0rIp99-w280-h280/tecno-spark-go-1.webp
Oppo A3 5G 2024,75,4.35,13999,LAUNCHED,"Dual Sim, 3G, 4G, 5G, VoLTE, Wi-Fi","Dimensity 6300, Octa Core, 2.4 GHz Processor","6 GB RAM, 128 GB inbuilt",5100 mAh Battery with 45W Fast Charging,"6.67 inches, 720 x 1604 px, 120 Hz Display with Punch Hole",50 MP Dual Rear & 5 MP Front Camera,"Memory Card (Hybrid), upto 2 TB",Android v14,https://cdn1.smartprix.com/rx-iDiOOEIyM-w280-h280/oppo-a3-5g-2024.webp
OPPO A3x 4G,56,4.15,7505,LAUNCHED,"Dual Sim, 3G, 4G, VoLTE, Wi-Fi","Snapdragon 6s Gen1 4G, Octa Core Processor","4 GB RAM, 64 GB inbuilt",5100 mAh Battery with 45W Fast Charging,"6.67 inches, 720 x 1604 px, 90 Hz Display with Punch Hole",8 MP Dual Rear & 5 MP Front Camera,Memory Card (Hybrid),Android v14,https://cdn1.smartprix.com/rx-i04XfSeVK-w280-h280/oppo-a3x-4g.webp
Vivo T3x 5G (6GB RAM + 128GB),76,4.35,13999,LAUNCHED,"Dual Sim, 3G, 4G, 5G, VoLTE, Wi-Fi","Snapdragon 6 Gen1, Octa Core, 2.2 GHz Processor","6 GB RAM, 128 GB inbuilt",6000 mAh Battery with 44W Fast Charging,"6.72 inches, 1080 x 2408 px, 120 Hz Display with Punch Hole",50 MP + 2 MP Dual Rear & 8 MP Front Camera,"Memory Card (Hybrid), upto 1 TB",Android v14,https://cdn1.smartprix.com/rx-iNAux2v6a-w280-h280/vivo-t3x-5g-6gb-ram.webp
Motorola Moto G66 5G,84,4.35,19990,RUMORED,"Dual Sim, 3G, 4G, 5G, VoLTE, Vo5G, Wi-Fi","Dimensity 7050, Octa Core, 2.6 GHz Processor","8 GB RAM, 128 GB inbuilt",6000 mAh Battery with 33W Fast Charging,"6.6 inches, 1080 x 2400 px, 120 Hz Display with Punch Hole",50 MP + 8 MP + 2 MP Triple Rear & 32 MP Front Camera,"Memory Card (Hybrid), upto 1 TB",Android v15,https://cdn1.smartprix.com/rx-ibGBR2C8Q-w280-h280/motorola-moto-g66-5g.webp
Lava O2,74,4.6,6798,LAUNCHED,"Dual Sim, 3G, 4G, VoLTE, Wi-Fi","Tiger T616, Octa Core, 2 GHz Processor","8 GB RAM, 128 GB inbuilt",5000 mAh Battery with 18W Fast Charging,"6.5 inches, 1600 x 720 px, 90 Hz Display with Punch Hole",50 MP + 0.08 MP Dual Rear & 8 MP Front Camera,"Memory Card Supported, upto 512 GB",Android v13,https://cdn1.smartprix.com/rx-iqpdmhH7c-w280-h280/lava-o2.webp
Poco X6 Neo (12GB RAM + 256GB),82,4.7,15784,LAUNCHED,"Dual Sim, 3G, 4G, 5G, VoLTE, Wi-Fi, IR Blaster","Dimensity 6080, Octa Core, 2.4 GHz Processor","12 GB RAM, 256 GB inbuilt",5000 mAh Battery with 33W Fast Charging,"6.67 inches, 1080 x 2400 px, 120 Hz Display with Punch Hole",108 MP + 2 MP Dual Rear & 16 MP Front Camera,"Memory Card (Hybrid), upto 1 TB",Android v13,https://cdn1.smartprix.com/rx-iU7jemD5T-w280-h280/poco-x6-neo-12gb-ram.webp
Oppo F25 Pro 5G,83,4.6,20990,LAUNCHED,"Dual Sim, 3G, 4G, 5G, VoLTE, Wi-Fi","Dimensity 7050, Octa Core, 2.6 GHz Processor","8 GB RAM, 128 GB inbuilt",5000 mAh Battery with 67W Fast Charging,"6.7 inches, 1080 x 2412 px, 120 Hz Display with Punch Hole",64 MP + 8 MP + 2 MP Triple Rear & 32 MP Front Camera,"Memory Card (Hybrid), upto 2 TB",Android v14,https://cdn1.smartprix.com/rx-iTQARpDh8-w280-h280/oppo-f25-pro-5g.webp
OnePlus Ace 3 Pro,85,4.4,37990,UPCOMING,"Dual Sim, 3G, 4G, 5G, VoLTE, Vo5G, Wi-Fi, NFC, IR Blaster","Snapdragon 8 Gen3, Octa Core, 3.3 GHz Processor","12 GB RAM, 256 GB inbuilt",6100 mAh Battery with 100W Fast Charging,"6.78 inches, 1264 x 2780 px, 120 Hz Display with Punch Hole",50 MP + 8 MP + 2 MP Triple Rear & 16 MP Front Camera,Memory Card Not Supported,Android v14,https://cdn1.smartprix.com/rx-iRaOOUrZt-w280-h280/oneplus-ace-3-pro.webp
Realme 12 Pro Plus 5G (8GB RAM + 256GB),83,4.4,22999,LAUNCHED,"Dual Sim, 3G, 4G, 5G, VoLTE, Wi-Fi","Snapdragon 7s Gen2, Octa Core, 2.4 GHz Processor","8 GB RAM, 256 GB inbuilt",5000 mAh Battery with 67W Fast Charging,"6.7 inches, 1080 x 2412 px, 120 Hz Display with Punch Hole",64 MP + 50 MP + 8 MP Triple Rear & 32 MP Front Camera,Memory Card Not Supported,Android v14,https://cdn1.smartprix.com/rx-iPWEgVWEj-w280-h280/realme-12-pro-plus-5.webp
Xiaomi Redmi 13R 5G,74,4.7,11999,UPCOMING,"Dual Sim, 3G, 4G, 5G, VoLTE, Wi-Fi, NFC","Dimensity 6100 Plus, Octa Core, 2.2 GHz Processor","4 GB RAM, 128 GB inbuilt",5000 mAh Battery with 18W Fast Charging,"6.74 inches, 720 x 1600 px, 90 Hz Display with Water Drop Notch",50 MP + 0.08 MP Dual Rear & 5 MP Front Camera,"Memory Card Supported, upto 1 TB",Android v13,https://cdn1.smartprix.com/rx-iChdcz1al-w280-h280/xiaomi-redmi-13r-5g.webp
Tecno Camon 30 Premier 5G,87,4.0,29499,LAUNCHED,"Dual Sim, 3G, 4G, 5G, VoLTE, Wi-Fi, NFC, IR Blaster","Dimensity 8200, Octa Core, 3.1 GHz Processor","12 GB RAM, 512 GB inbuilt",5000 mAh Battery with 70W Fast Charging,"6.77 inches, 1264 x 2780 px, 120 Hz Display with Punch Hole",50 MP + 50 MP + 50 MP Triple Rear & 50 MP Front Camera,Memory Card Not Supported,Android v14,https://cdn1.smartprix.com/rx-izszV2Oaf-w280-h280/tecno-camon-30-premi.webp
Samsung Galaxy A15 5G,79,4.75,15898,LAUNCHED,"Dual Sim, 3G, 4G, 5G, VoLTE, Wi-Fi","Dimensity 6100 Plus, Octa Core, 2.2 GHz Processor","8 GB RAM, 128 GB inbuilt",5000 mAh Battery with 25W Fast Charging,"6.5 inches, 1080 x 2340 px, 90 Hz Display with Water Drop Notch",50 MP + 5 MP + 2 MP Triple Rear & 13 MP Front Camera,"Memory Card (Hybrid), upto 1 TB",Android v14,https://cdn1.smartprix.com/rx-ixGAuygHf-w280-h280/samsung-galaxy-a15-5.webp
Motorola Moto G54 5G,82,4.3,14999,LAUNCHED,"Dual Sim, 3G, 4G, 5G, VoLTE, Wi-Fi","Dimensity 7020, Octa Core, 2.2 GHz Processor","8 GB RAM, 128 GB inbuilt",6000 mAh Battery with 33W Fast Charging,"6.5 inches, 1080 x 2400 px, 120 Hz Display with Punch Hole",50 MP + 8 MP Dual Rear & 16 MP Front Camera,"Memory Card (Hybrid), upto 1 TB",Android v13,https://cdn1.smartprix.com/rx-ibGBR2C8Q-w280-h280/motorola-moto-g54-5g.webp
Apple iPhone 18 Pro Max,85,4.75,179900,RUMORED,"Dual Sim, 3G, 4G, 5G, VoLTE, Wi-Fi, NFC",Octa Core Processor,"12 GB RAM, 256 GB inbuilt",5000 mAh Battery with 80W Fast Charging,"6.9 inches, 1800 x 3200 px, 165 Hz Display",200 MP Quad Rear & 32 MP Front Camera,Memory Card Not Supported,iOS v20,https://cdn1.smartprix.com/rx-inwQPO3bB-w280-h280/apple-iphone-18-pro.webp
Vivo V29e,83,4.6,26999,LAUNCHED,"Dual Sim, 3G, 4G, 5G, VoLTE, Wi-Fi, NFC","Snapdragon 695, Octa Core, 2.2 GHz Processor","8 GB RAM, 128 GB inbuilt",5000 mAh Battery with 44W Fast Charging,"6.78 inches, 1080 x 2400 px, 120 Hz Display with Punch Hole",64 MP + 8 MP Dual Rear & 50 MP Front Camera,Memory Card (Hybrid),Android v13,https://cdn1.smartprix.com/rx-iy2wIvPwa-w280-h280/vivo-v29e.webp
Vivo X100 Pro 5G,91,4.65,67990,LAUNCHED,"Dual Sim, 3G, 4G, 5G, VoLTE, Wi-Fi, NFC, IR Blaster","Dimensity 9300, Octa Core, 3.25 GHz Processor","16 GB RAM, 256 GB inbuilt",5400 mAh Battery with 100W Fast Charging,"6.78 inches, 1260 x 2800 px, 120 Hz Display with Punch Hole",50 MP + 50 MP + 50 MP Triple Rear & 32 MP Front Camera,Memory Card Not Supported,Android v14,https://cdn1.smartprix.com/rx-ikxiZ0YpO-w280-h280/vivo-x100-pro-5g.webp
Samsung Galaxy A54 5G (8GB RAM + 256GB),87,4.55,28999,LAUNCHED,"Dual Sim, 3G, 4G, 5G, VoLTE, Wi-Fi, NFC","Exynos 1380, Octa Core, 2.4 GHz Processor","8 GB RAM, 256 GB inbuilt",5000 mAh Battery with 25W Fast Charging,"6.4 inches, 1080 x 2340 px, 120 Hz Display with Punch Hole",50 MP + 12 MP + 5 MP Triple Rear & 32 MP Front Camera,"Memory Card (Hybrid), upto 1 TB",Android v13,https://cdn1.smartprix.com/rx-izK95tTKD-w280-h280/samsung-galaxy-a54-5.webp
Samsung Galaxy A14 5G (6GB RAM + 128GB),77,4.75,11999,LAUNCHED,"Dual Sim, 3G, 4G, 5G, VoLTE, Wi-Fi","Exynos 1330, Octa Core, 2.4 GHz Processor","6 GB RAM, 128 GB inbuilt",5000 mAh Battery with 15W Fast Charging,"6.6 inches, 1080 x 2408 px, 90 Hz Display with Water Drop Notch",50 MP + 2 MP + 2 MP Triple Rear & 13 MP Front Camera,"Memory Card Supported, upto 1 TB",Android v13,https://cdn1.smartprix.com/rx-i4zsuahzJ-w280-h280/samsung-galaxy-a14-5.webp
iQOO Z9 5G,81,4.3,19980,LAUNCHED,"Dual Sim, 3G, 4G, 5G, VoLTE, Wi-Fi","Dimensity 7200, Octa Core, 2.8 GHz Processor","8 GB RAM, 128 GB inbuilt",5000 mAh Battery with 44W Fast Charging,"6.67 inches, 1080 x 2400 px, 120 Hz Display with Punch Hole",50 MP + 2 MP Dual Rear & 16 MP Front Camera,"Memory Card (Hybrid), upto 1 TB",Android v14,https://cdn1.smartprix.com/rx-iM93IMTdh-w280-h280/iqoo-z9-5g.webp
Poco M6 5G,72,4.75,9389,LAUNCHED,"Dual Sim, 3G, 4G, 5G, VoLTE, Wi-Fi, IR Blaster","Dimensity 6100 Plus, Octa Core, 2.2 GHz Processor","4 GB RAM, 128 GB inbuilt",5000 mAh Battery with 18W Fast Charging,"6.74 inches, 720 x 1650 px, 90 Hz Display with Punch Hole",50 MP Dual Rear & 5 MP Front Camera,"Memory Card Supported, upto 1 TB",Android v13,https://cdn1.smartprix.com/rx-iJmKCLd2L-w280-h280/poco-m6-5g.webp
Xiaomi Redmi Note 11SE,78,4.05,8999,LAUNCHED,"Dual Sim, 3G, 4G, VoLTE, Wi-Fi, IR Blaster","Helio G95, Octa Core, 2.05 GHz Processor","6 GB RAM, 64 GB inbuilt",5000 mAh Battery with 33W Fast Charging,"6.43 inches, 1080 x 2400 px Display with Punch Hole",64 MP Quad Rear & 13 MP Front Camera,"Memory Card Supported, upto 512 GB",Android v11,https://cdn1.smartprix.com/rx-iXxi03RyO-w280-h280/xiaomi-redmi-note-11.webp
Oppo A78,76,4.7,13999,LAUNCHED,"Dual Sim, 3G, 4G, 5G, VoLTE, Wi-Fi","Dimensity 700 5G, Octa Core, 2.2 GHz Processor","8 GB RAM, 128 GB inbuilt",5000 mAh Battery with 33W Fast Charging,"6.56 inches, 720 x 1612 px, 90 Hz Display with Water Drop Notch",50 MP + 2 MP Dual Rear & 8 MP Front Camera,Memory Card Supported,Android v12,https://cdn1.smartprix.com/rx-iNeAizQdS-w280-h280/oppo-a78.webp
Samsung Galaxy A75 5G,81,4.05,44999,UPCOMING,"Dual Sim, 3G, 4G, 5G, VoLTE, Wi-Fi, NFC","Snapdragon 778G+, Octa Core Processor","8 GB RAM, 128 GB inbuilt",5000 mAh Battery with 67W Fast Charging,"6.7 inches, 1080 x 2412 px, 120 Hz Display with Punch Hole",108 MP Quad Rear & 32 MP Front Camera,"Memory Card (Hybrid), upto 1 TB",Android v12,https://cdn1.smartprix.com/rx-iUVda54WU-w280-h280/samsung-galaxy-a75-5.webp
Samsung Galaxy A74 5G,88,4.55,42999,UPCOMING,"Dual Sim, 3G, 4G, 5G, VoLTE, Wi-Fi, NFC","Snapdragon 7 Gen1, Octa Core, 2.4 GHz Processor","8 GB RAM, 128 GB inbuilt",5000 mAh Battery with 33W Fast Charging,"6.7 inches, 1080 x 2412 px, 120 Hz Display with Punch Hole",108 MP Quad Rear & 32 MP Front Camera,"Memory Card (Hybrid), upto 1 TB",Android v12,https://cdn1.smartprix.com/rx-ic85kglZW-w280-h280/samsung-galaxy-a74-5.webp
Motorola Moto G60,82,4.5,12999,LAUNCHED,"Dual Sim, 3G, 4G, VoLTE, Wi-Fi, NFC","Snapdragon  732G, Octa Core, 2.3 GHz Processor","6 GB RAM, 128 GB inbuilt",6000 mAh Battery with 20W Fast Charging,"6.78 inches, 1080 x 2460 px, 120 Hz Display with Punch Hole",108 MP + 8 MP + 2 MP Triple Rear & 32 MP Front Camera,"Memory Card (Hybrid), upto 1 TB",Android v11,https://cdn1.smartprix.com/rx-i1loFCUKO-w280-h280/motorola-moto-g60.webp
Realme C71,70,4.65,11990,UPCOMING,"Dual Sim, 3G, 4G, Wi-Fi, NFC","Unisoc T7250, Octa Core, 1.8 GHz Processor","4 GB RAM, 128 GB inbuilt",6300 mAh Battery with 45W Fast Charging,"6.67 inches, 720 x 1604 px Display",50 MP Rear & 5 MP Front Camera,Memory Card Supported,Android v15,https://cdn1.smartprix.com/rx-i6abAeeG8-w280-h280/realme-c71.webp
Lava Bold N1,57,4.45,5999,LAUNCHED,"Dual Sim, 3G, 4G, VoLTE, Wi-Fi","Unisoc 9863A, Octa Core Processor","4 GB RAM, 64 GB inbuilt",5000 mAh Battery with 10W Fast Charging,"6.75 inches, 1600 x 720 px Display with Water Drop Notch",13 MP Dual Rear & 5 MP Front Camera,"Memory Card Supported, upto 256 GB",Android v14,https://cdn1.smartprix.com/rx-i4I4btWfd-w280-h280/lava-bold-n1.webp
Vivo T4 Lite,64,4.75,11990,UPCOMING,"Dual Sim, 3G, 4G, VoLTE, Wi-Fi",Octa Core Processor,"4 GB RAM, 128 GB inbuilt",5000 mAh Battery with 18W Fast Charging,"6.67 inches, 720 x 1612 px, 120 Hz Display",50 MP + 2 MP Dual Rear & 8 MP Front Camera,"Memory Card (Hybrid), upto 1 TB",Android v15,https://cdn1.smartprix.com/rx-ikF2lf5DY-w280-h280/vivo-t4-lite.webp
Samsung Galaxy F56 5G (8GB RAM + 256GB),80,4.45,30999,LAUNCHED,"Dual Sim, 3G, 4G, 5G, VoLTE, Wi-Fi","Exynos 1480, Octa Core, 2.7 GHz Processor","8 GB RAM, 256 GB inbuilt",5000 mAh Battery with 45W Fast Charging,"6.74 inches, 1080 x 2340 px, 120 Hz Display with Punch Hole",50 MP + 8 MP + 2 MP Triple Rear & 12 MP Front Camera,Memory Card Not Supported,Android v15,https://cdn1.smartprix.com/rx-ilwcdDOjT-w280-h280/samsung-galaxy-f56-5.webp
Realme C75 5G (6GB RAM + 128GB),72,4.35,13261,LAUNCHED,"Dual Sim, 3G, 4G, 5G, VoLTE, Wi-Fi","Dimensity 6300, Octa Core, 2.4 GHz Processor","6 GB RAM, 128 GB inbuilt",6000 mAh Battery with 45W Fast Charging,"6.67 inches, 720 x 1604 px, 120 Hz Display with Punch Hole",32 MP Rear & 8 MP Front Camera,Memory Card (Hybrid),Android v15,https://cdn1.smartprix.com/rx-i0rjBtk4M-w280-h280/realme-c75-5g-6gb-ra.webp
Samsung Galaxy A26 (6GB RAM + 128GB),80,4.1,20990,LAUNCHED,"Dual Sim, 3G, 4G, 5G, VoLTE, Wi-Fi, NFC","Exynos 1380, Octa Core, 2.4 GHz Processor","6 GB RAM, 128 GB inbuilt",5000 mAh Battery with 25W Fast Charging,"6.7 inches, 1080 x 2340 px, 120 Hz Display with Water Drop Notch",50 MP + 8 MP + 2 MP Triple Rear & 13 MP Front Camera,"Memory Card (Hybrid), upto 2 TB",Android v15,https://cdn1.smartprix.com/rx-iv9O9Saib-w280-h280/samsung-galaxy-a26-6.webp
itel Zeno 5G,70,4.65,9799,LAUNCHED,"Dual Sim, 3G, 4G, 5G, VoLTE, Wi-Fi, IR Blaster","Dimensity 6300, Octa Core, 2.4 GHz Processor","4 GB RAM, 128 GB inbuilt",5000 mAh Battery with 18W Fast Charging,"6.67 inches, 720 x 1612 px, 120 Hz Display with Punch Hole",50 MP Dual Rear & 8 MP Front Camera,"Memory Card Supported, upto 1 TB",Android v14,https://cdn1.smartprix.com/rx-iZAAq9zea-w280-h280/itel-zeno-5g.webp
Lava Bold 5G (6GB RAM + 128GB),77,4.3,13499,LAUNCHED,"Dual Sim, 3G, 4G, 5G, VoLTE, Vo5G, Wi-Fi","Dimensity 6300, Octa Core, 2.4 GHz Processor","6 GB RAM, 128 GB inbuilt",5000 mAh Battery with 33W Fast Charging,"6.67 inches, 1080 x 2400 px, 120 Hz Display with Punch Hole",64 MP + 2 MP Dual Rear & 16 MP Front Camera,Memory Card (Hybrid),Android v14,https://cdn1.smartprix.com/rx-iPQDS1nE0-w280-h280/lava-bold-5g-6gb-ram.webp
