Brand Name,Spec Score,Rating,Price,Tag,Processor Name,Processor Type,Processor Speed,RAM,Internal Storage,Battery Capacity,Battery Feature,SIM Type,Extra Feature,Display Size,Display Resolution,Display Feature,Memory External,OS Version,Camera,Image Preview
realme p1 speed 5g (8gb ram + 256gb),81,4.25,17990,launched,dimensity 7300 e,octa core,2.5 ghz processor GHz,8 gb ram,256 gb inbuilt,5000mAh 45W,Fast Charging,"dual sim, 3g, 4g, 5g, volte",wi-fi,6.67 inch,"1080 x 2400 px, 120 Hz",with punch hole,"memory card (hybrid), upto 2 tb",android v14,50 mp + 2 mp dual rear & 16 mp front camera,https://cdn1.smartprix.com/rx-in30fmkck-w280-h280/realme-p1-speed-5g-8.webp
itel a95 5g,69,4.35,9999,launched,dimensity 6300,octa core,2.4 ghz processor GHz,4 gb ram,128 gb inbuilt,5000mAh 18W,Fast Charging,"dual sim, 3g, 4g, 5g, volte",wi-fi,6.67 inch,"720 x 1600 px, 120 Hz",with punch hole,memory card supported,android v14,50 mp dual rear & 8 mp front camera,https://cdn1.smartprix.com/rx-idgjqr7tl-w280-h280/itel-a95-5g.webp
xiaomi redmi 14c 5g (4gb ram + 128gb),72,4.55,10498,launched,snapdragon 4 gen2,octa core,2.2 ghz processor GHz,4 gb ram,128 gb inbuilt,5160mAh 18W,Fast Charging,"dual sim, 3g, 4g, 5g, volte",wi-fi,6.88 inch,"720 x 1640 px, 120 Hz",no punch hole,"memory card supported, upto 1 tb",android v14,50 mp dual rear & 8 mp front camera,https://cdn1.smartprix.com/rx-iowddmxyt-w280-h280/xiaomi-redmi-14c-5g.webp
snexian bold t240,34,4.5,4399,launched,amd,quad core,512 mhz processor GHz,2 gb ram,16 gb inbuilt,2000mAh,Standard Charging,"dual sim, 3g, 4g, wi-fi",,3 inch,384 x 216 px,no punch hole,memory card (hybrid),android v10,5 mp rear & main front camera,https://cdn1.smartprix.com/rx-inmnz03eb-w280-h280/snexian-bold-t240.webp
vivo y29 5g (8gb ram+256gb),78,4.55,18999,launched,dimensity 6300,octa core,2.4 ghz processor GHz,8 gb ram,256 gb inbuilt,5500mAh 44W,Fast Charging,"dual sim, 3g, 4g, 5g, volte",wi-fi,6.68 inch,"720 x 1608 px, 120 Hz",with punch hole,"memory card (hybrid), upto 1 tb",android v14,50 mp + 0.08 mp dual rear & 8 mp front camera,https://cdn1.smartprix.com/rx-ih78va31q-w280-h280/vivo-y29-5g-8gb-ram.webp
vivo y29 5g (8gb ram+128gb),77,4.55,16999,launched,dimensity 6300,octa core,2.4 ghz processor GHz,8 gb ram,128 gb inbuilt,5500mAh 44W,Fast Charging,"dual sim, 3g, 4g, 5g, volte",wi-fi,6.68 inch,"720 x 1608 px, 120 Hz",with punch hole,"memory card (hybrid), upto 1 tb",android v14,50 mp + 0.08 mp dual rear & 8 mp front camera,https://cdn1.smartprix.com/rx-iyslwssmi-w280-h280/vivo-y29-5g-8gb-ram.webp
lava o3 (3gb ram + 64gb),55,4.65,5799,launched,octa core processor,,,3 gb ram,64 gb inbuilt,5000mAh 10W,Fast Charging,"dual sim, 3g, 4g, volte",wi-fi,6.75 inch,1600 x 720 px,no punch hole,"memory card (hybrid), upto 1 tb",android v14,13 mp dual rear & 5 mp front camera,https://cdn1.smartprix.com/rx-iggbft3js-w280-h280/lava-o3-3gb-ram-64gb.webp
samsung galaxy m15 5g prime edition (8gb ram +128gb),79,4.7,14499,launched,dimensity 6100 plus,octa core,2.2 ghz processor GHz,8 gb ram,128 gb inbuilt,6000mAh 25W,Fast Charging,"dual sim, 3g, 4g, 5g, volte",wi-fi,6.5 inch,"1080 x 2340 px, 90 Hz",no punch hole,"memory card (hybrid), upto 1 tb",android v14,50 mp + 5 mp + 2 mp triple rear & 13 mp front camera,https://cdn1.smartprix.com/rx-ib9imb6bh-w280-h280/samsung-galaxy-m15-5.webp
vivo y300 plus,80,4.6,21999,launched,snapdragon 695,octa core,2.2 ghz processor GHz,8 gb ram,128 gb inbuilt,5000mAh 44W,Fast Charging,"dual sim, 3g, 4g, 5g, volte",wi-fi,6.78 inch,"2400 x 1080 px, 120 Hz",with punch hole,"memory card (hybrid), upto 1 tb",android v14,50 mp + 2 mp dual rear & 32 mp front camera,https://cdn1.smartprix.com/rx-i8dhniwtv-w280-h280/vivo-y300-plus.webp
infinix hot 50 5g,74,4.3,9499,launched,dimensity 6300,octa core,2.4 ghz processor GHz,4 gb ram,128 gb inbuilt,5000mAh 18W,Fast Charging,"dual sim, 3g, 4g, 5g, volte",wi-fi,6.7 inch,"720 x 1600 px, 120 Hz",with punch hole,"memory card (hybrid), upto 1 tb",android v14,48 mp + depth sensor dual rear & 8 mp front camera,https://cdn1.smartprix.com/rx-iqkmhk6ww-w280-h280/infinix-hot-50-5g.webp
oppo f27 (8gb ram + 256gb),82,4.35,19999,launched,dimensity 6300,octa core,2.4 ghz processor GHz,8 gb ram,256 gb inbuilt,5000mAh 45W,Fast Charging,"dual sim, 3g, 4g, 5g, volte",wi-fi,6.67 inch,"1080 x 2412 px, 120 Hz",with punch hole,"memory card (hybrid), upto 2 tb",android v14,50 mp + 2 mp dual rear & 32 mp front camera,https://cdn1.smartprix.com/rx-iiaaamjzq-w280-h280/oppo-f27-8gb-ram-256.webp
realme c63 5g (6gb ram + 128gb),74,4.5,11244,launched,dimensity 6300,octa core,2.4 ghz processor GHz,6 gb ram,128 gb inbuilt,5000mAh 10W,Fast Charging,"dual sim, 3g, 4g, 5g, volte",wi-fi,6.67 inch,"720 x 1604 px, 120 Hz",with punch hole,"memory card (hybrid), upto 2 tb",android v14,32 mp dual rear & 8 mp front camera,https://cdn1.smartprix.com/rx-i2o5zi8zs-w280-h280/realme-c63-5g-6gb-ra.webp
oppo a3x 5g (4gb ram + 64gb),66,4.75,11490,launched,dimensity 6300,octa core,2.4 ghz processor GHz,4 gb ram,64 gb inbuilt,5100mAh 45W,Fast Charging,"dual sim, 3g, 4g, 5g, volte",wi-fi,6.67 inch,"720 x 1604 px, 120 Hz",with punch hole,memory card (hybrid),android v14,8 mp rear & 5 mp front camera,https://cdn1.smartprix.com/rx-iuomkyum3-w280-h280/oppo-a3x-5g-4gb-ram.webp
realme c61 (6gb ram + 128gb),71,4.65,8199,launched,unisoc t612,octa core,1.8 ghz processor GHz,6 gb ram,128 gb inbuilt,5000mAh 18W,Fast Charging,"dual sim, 3g, 4g, volte",wi-fi,6.74 inch,"720 x 1600 px, 90 Hz",no punch hole,"memory card supported, upto 2 tb",android v14,32 mp rear & 5 mp front camera,https://cdn1.smartprix.com/rx-i7ey96fla-w280-h280/realme-c61-6gb-ram-1.webp
oppo a3 pro 5g (8gb ram + 256gb),76,4.2,17999,launched,dimensity 6300,octa core,2.4 ghz processor GHz,8 gb ram,256 gb inbuilt,5100mAh 45W,Fast Charging,"dual sim, 3g, 4g, 5g, volte",wi-fi,6.67 inch,"720 x 1604 px, 120 Hz",with punch hole,memory card supported,android v14,50 mp + 2 mp dual rear & 8 mp front camera,https://cdn1.smartprix.com/rx-ij9qhzmxo-w280-h280/oppo-a3-pro-5g-8gb-r.webp
realme c61,67,4.35,7479,launched,unisoc t612,octa core,1.8 ghz processor GHz,4 gb ram,64 gb inbuilt,5000mAh 18W,Fast Charging,"dual sim, 3g, 4g, volte",wi-fi,6.74 inch,"720 x 1600 px, 90 Hz",no punch hole,"memory card supported, upto 2 tb",android v14,32 mp rear & 5 mp front camera,https://cdn1.smartprix.com/rx-i7ey96fla-w280-h280/realme-c61.webp
poco f6 5g (12gb ram + 512gb),83,4.2,28299,launched,snapdragon 8s gen3,octa core,3 ghz processor GHz,12 gb ram,512 gb inbuilt,5000mAh 90W,Fast Charging,"dual sim, 3g, 4g, 5g, volte","wi-fi, nfc, ir blaster",6.67 inch,"1220 x 2712 px, 120 Hz",with punch hole,memory card not supported,android v14,50 mp + 8 mp dual rear & 20 mp front camera,https://cdn1.smartprix.com/rx-i52i6jx5b-w280-h280/poco-f6-5g-12gb-ram.webp
realme narzo n65 5g,73,4.6,10901,launched,dimensity 6300,octa core,2.4 ghz processor GHz,4 gb ram,128 gb inbuilt,5000mAh 15W,Fast Charging,"dual sim, 3g, 4g, 5g, volte","vo5g, wi-fi",6.67 inch,"720 x 1604 px, 120 Hz",with punch hole,"memory card (hybrid), upto 2 tb",android v14,50 mp dual rear & 8 mp front camera,https://cdn1.smartprix.com/rx-iutxa6tts-w280-h280/realme-narzo-n65-5g.webp
vivo y58 5g,80,4.65,17499,launched,snapdragon 4 gen2,octa core,2.2 ghz processor GHz,8 gb ram,128 gb inbuilt,6000mAh 44W,Fast Charging,"dual sim, 3g, 4g, 5g, volte",wi-fi,6.72 inch,"1080 x 2408 px, 120 Hz",with punch hole,"memory card (hybrid), upto 1 tb",android v14,50 mp + 2 mp dual rear & 8 mp front camera,https://cdn1.smartprix.com/rx-iebwnri6x-w280-h280/vivo-y58-5g.webp
tecno camon 30 5g (12gb ram + 512gb),83,4.6,23999,launched,dimensit 7020,octa core,2.2 ghz processor GHz,12 gb ram,512 gb inbuilt,5000mAh 70W,Fast Charging,"dual sim, 3g, 4g, 5g, volte","wi-fi, ir blaster",6.78 inch,"1080 x 2436 px, 120 Hz",with punch hole,"memory card supported, upto 1 tb",android v14,50 mp + 2 mp + 0.08 mp triple rear & 50 mp front camera,https://cdn1.smartprix.com/rx-ivthfotj6-w280-h280/tecno-camon-30-5g-12.webp
vivo y28s 5g,74,4.3,12999,launched,dimensity 6300,octa core,2.4 ghz processor GHz,4 gb ram,128 gb inbuilt,5000mAh 15W,Fast Charging,"dual sim, 3g, 4g, 5g, volte",wi-fi,6.56 inch,"720 x 1612 px, 90 Hz",no punch hole,"memory card (hybrid), upto 1 tb",android v14,50 mp + 0.08 mp dual rear & 8 mp front camera,https://cdn1.smartprix.com/rx-iryhbwgd2-w280-h280/vivo-y28s-5g.webp
google pixel 8a (8gb ram + 256gb),77,4.4,44999,launched,tensor g3,nine-cores,3 ghz processor GHz,8 gb ram,256 gb inbuilt,4492mAh,Fast Charging,"dual sim, 3g, 4g, 5g, volte","wi-fi, nfc",6.1 inch,"1080 x 2400 px, 120 Hz",with punch hole,memory card not supported,android v14,64 mp + 13 mp dual rear & 13 mp front camera,https://cdn1.smartprix.com/rx-ifg5bj7ja-w280-h280/google-pixel-8a-8gb.webp
itel s24,74,4.35,8499,launched,helio g91,octa core,2 ghz processor GHz,8 gb ram,128 gb inbuilt,5000mAh 18W,Fast Charging,"dual sim, 3g, 4g, wi-fi",,6.6 inch,"720 x 1612 px, 90 Hz",with punch hole,memory card supported,android v13,108 mp + 0.08 mp dual rear & 8 mp front camera,https://cdn1.smartprix.com/rx-ijic35tu6-w280-h280/itel-s24.webp
realme 12x 5g (8gb ram +128gb),78,4.5,13999,launched,dimensity 6100 plus,octa core,2.2 ghz processor GHz,8 gb ram,128 gb inbuilt,5000mAh 45W,Fast Charging,"dual sim, 3g, 4g, 5g, volte",wi-fi,6.72 inch,"1080 x 2400 px, 120 Hz",with punch hole,"memory card supported, upto 2 tb",android v14,50 mp + 2 mp dual rear & 8 mp front camera,https://cdn1.smartprix.com/rx-iygagcrou-w280-h280/realme-12x-5g-8gb-ra.webp
samsung galaxy m55 (8gb ram + 256gb),85,4.55,22610,launched,snapdragon 7 gen1,octa core,2.4 ghz processor GHz,8 gb ram,256 gb inbuilt,5000mAh 45W,Fast Charging,"dual sim, 3g, 4g, 5g, volte","wi-fi, nfc",6.67 inch,"1080 x 2400 px, 120 Hz",with punch hole,"memory card (hybrid), upto 1 tb",android v14,50 mp + 8 mp + 2 mp triple rear & 50 mp front camera,https://cdn1.smartprix.com/rx-ixj4oca9g-w280-h280/samsung-galaxy-m55-8.webp
iqoo z9 5g (8gb ram + 256gb),82,4.6,20499,launched,dimensity 7200,octa core,2.8 ghz processor GHz,8 gb ram,256 gb inbuilt,5000mAh 44W,Fast Charging,"dual sim, 3g, 4g, 5g, volte",wi-fi,6.67 inch,"1080 x 2400 px, 120 Hz",with punch hole,"memory card (hybrid), upto 1 tb",android v14,50 mp + 2 mp dual rear & 16 mp front camera,https://cdn1.smartprix.com/rx-imsqbg5d5-w280-h280/iqoo-z9-5g-8gb-ram-2.webp
infinix note 40 pro plus 5g,86,4.15,22999,launched,dimensity 7020,octa core,2.2 ghz processor GHz,12 gb ram,256 gb inbuilt,4600mAh 100W,Fast Charging,"dual sim, 3g, 4g, 5g, volte","wi-fi, nfc, ir blaster",6.78 inch,"1080 x 2436 px, 120 Hz",with punch hole,memory card not supported,android v14,108 mp + 2 mp + 2 mp triple rear & 32 mp front camera,https://cdn1.smartprix.com/rx-inrmhcdjb-w280-h280/infinix-note-40-pro.webp
samsung galaxy m14 4g,73,4.4,8999,launched,snapdragon 680,octa core,2.4 ghz processor GHz,4 gb ram,64 gb inbuilt,5000mAh 25W,Fast Charging,"dual sim, 3g, 4g, volte",wi-fi,6.72 inch,"1080 x 2400 px, 90 Hz",no punch hole,"memory card supported, upto 1 tb",android v13,50 mp + 2 mp + 2 mp triple rear & 13 mp front camera,https://cdn1.smartprix.com/rx-i3ylzeca2-w280-h280/samsung-galaxy-m14-4.webp
motorola moto g34 5g (8gb ram + 128gb),75,4.25,11999,launched,snapdragon 695,octa core,2.2 ghz processor GHz,8 gb ram,128 gb inbuilt,5000mAh 18W,Fast Charging,"dual sim, 3g, 4g, 5g, volte","vo5g, wi-fi",6.5 inch,"720 x 1600 px, 120 Hz",with punch hole,"memory card (hybrid), upto 1 tb",android v14,50 mp + 2 mp dual rear & 16 mp front camera,https://cdn1.smartprix.com/rx-iyamltuun-w280-h280/motorola-moto-g34-5g.webp
xiaomi redmi note 13 5g (12gb ram + 256gb),83,4.7,20999,launched,dimensity 6080,octa core,2.4 ghz processor GHz,12 gb ram,256 gb inbuilt,5000mAh 33W,Fast Charging,"dual sim, 3g, 4g, 5g, volte","vo5g, wi-fi, ir blaster",6.67 inch,"1080 x 2400 px, 120 Hz",with punch hole,"memory card supported, upto 1 tb",android v13,108 mp + 8 mp + 2 mp triple rear & 16 mp front camera,https://cdn1.smartprix.com/rx-ijnch3ksl-w280-h280/xiaomi-redmi-note-13.webp
motorola moto g04,64,4.35,6999,launched,unisoc t606,octa core,1.6 ghz processor GHz,4 gb ram,64 gb inbuilt,5000mAh 15W,Fast Charging,"dual sim, 3g, 4g, volte",wi-fi,6.56 inch,"720 x 1600 px, 90 Hz",with punch hole,"memory card supported, upto 1 tb",android v14,16 mp rear & 5 mp front camera,https://cdn1.smartprix.com/rx-ix1idelss-w280-h280/motorola-moto-g04.webp
xiaomi redmi 13c 5g (8gb ram + 256gb),77,4.65,14499,launched,dimensity 6100 plus,octa core,2.2 ghz processor GHz,8 gb ram,256 gb inbuilt,5000mAh 18W,Fast Charging,"dual sim, 3g, 4g, 5g, volte",wi-fi,6.74 inch,"720 x 1600 px, 90 Hz",no punch hole,"memory card supported, upto 1 tb",android v13,50 mp + depth sensor dual rear & 5 mp front camera,https://cdn1.smartprix.com/rx-is0lexogg-w280-h280/xiaomi-redmi-13c-5g.webp
lava blaze 3 5g,74,4.75,9999,launched,dimensity 6300,octa core,2.4 ghz processor GHz,6 gb ram,128 gb inbuilt,5000mAh 18W,Fast Charging,"dual sim, 3g, 4g, 5g, volte",wi-fi,6.56 inch,"720 x 1600 px, 90 Hz",with punch hole,"memory card supported, upto 1 tb",android v14,50 mp + 2 mp dual rear & 8 mp front camera,https://cdn1.smartprix.com/rx-iuex3atsy-w280-h280/lava-blaze-3-5g.webp
infinix smart 8,70,4.55,7299,launched,helio g36,octa core,2.2 ghz processor GHz,4 gb ram,64 gb inbuilt,5000mAh 10W,Fast Charging,"dual sim, 3g, 4g, volte",wi-fi,6.6 inch,"720 x 1612 px, 90 Hz",with punch hole,"memory card supported, upto 2 tb",android v13,50 mp dual rear & 8 mp front camera,https://cdn1.smartprix.com/rx-iktel1nle-w280-h280/infinix-smart-8.webp
samsung galaxy a25 5g,82,4.05,16970,launched,exynos 1280,octa core,2.4 ghz processor GHz,8 gb ram,128 gb inbuilt,5000mAh 25W,Fast Charging,"dual sim, 3g, 4g, 5g, volte","wi-fi, nfc",6.5 inch,"1080 x 2340 px, 120 Hz",no punch hole,"memory card (hybrid), upto 1 tb",android v14,50 mp + 8 mp + 2 mp triple rear & 13 mp front camera,https://cdn1.smartprix.com/rx-ijlkgnzkj-w280-h280/samsung-galaxy-a25-5.webp
poco m6 pro 5g (6gb ram + 128gb),75,4.6,12330,launched,snapdragon 4 gen2,octa core,2.2 ghz processor GHz,6 gb ram,128 gb inbuilt,5000mAh 18W,Fast Charging,"dual sim, 3g, 4g, 5g, volte","wi-fi, ir blaster",6.79 inch,"1080 x 2460 px, 90 Hz",with punch hole,"memory card (hybrid), upto 1 tb",android v13,50 mp + 2 mp dual rear & 8 mp front camera,https://cdn1.smartprix.com/rx-iqexkhhyf-w280-h280/poco-m6-pro-5g-6gb-r.webp
xiaomi redmi 12 5g (6gb ram + 128gb),75,4.75,12494,launched,snapdragon 4 gen2,octa core,2.2 ghz processor GHz,6 gb ram,128 gb inbuilt,5000mAh 18W,Fast Charging,"dual sim, 3g, 4g, 5g, volte","wi-fi, ir blaster",6.79 inch,"1080 x 2460 px, 90 Hz",with punch hole,"memory card (hybrid), upto 1 tb",android v13,50 mp + 2 mp dual rear & 8 mp front camera,https://cdn1.smartprix.com/rx-ihdq4z3gj-w280-h280/xiaomi-redmi-12-5g-6.webp
xiaomi redmi 12 5g,74,4.55,11999,launched,snapdragon 4 gen2,octa core,2.2 ghz processor GHz,4 gb ram,128 gb inbuilt,5000mAh 18W,Fast Charging,"dual sim, 3g, 4g, 5g, volte","wi-fi, ir blaster",6.79 inch,"1080 x 2460 px, 90 Hz",with punch hole,"memory card (hybrid), upto 1 tb",android v13,50 mp + 2 mp dual rear & 8 mp front camera,https://cdn1.smartprix.com/rx-ibymyrlrg-w280-h280/xiaomi-redmi-12-5g.webp
infinix hot 30 5g (8gb ram + 128gb),80,4.75,13999,launched,dimensity 6020,octa core,2.2 ghz processor GHz,8 gb ram,128 gb inbuilt,6000mAh 18W,Fast Charging,"dual sim, 3g, 4g, 5g, volte","wi-fi, nfc",6.78 inch,"1080 x 2460 px, 120 Hz",with punch hole,"memory card supported, upto 1 tb",android v13,50 mp dual rear & 8 mp front camera,https://cdn1.smartprix.com/rx-ieijharoi-w280-h280/infinix-hot-30-5g-8g.webp
samsung galaxy s21 fe (snapdragon),85,4.35,30999,launched,snapdragon 888,octa core,2.84 ghz processor GHz,8 gb ram,256 gb inbuilt,4500mAh 25W,Fast Charging,"dual sim, 3g, 4g, 5g, volte","wi-fi, nfc",6.4 inch,"1080 x 2340 px, 120 Hz",with punch hole,memory card not supported,android v13,12 mp + 12 mp + 8 mp triple rear & 32 mp front camera,https://cdn1.smartprix.com/rx-i07gfpkqu-w280-h280/samsung-galaxy-s21-f.webp
infinix hot 40i,76,4.35,9999,launched,unisoc t606,octa core,1.6 ghz processor GHz,8 gb ram,256 gb inbuilt,5000mAh 18W,Fast Charging,"dual sim, 3g, 4g, volte",wi-fi,6.6 inch,"720 x 1612 px, 90 Hz",with punch hole,"memory card supported, upto 2 tb",android v13,50 mp + 0.08 mp dual rear & 32 mp front camera,https://cdn1.smartprix.com/rx-iolwifeot-w280-h280/infinix-hot-40i.webp
samsung galaxy m15 5g,74,4.15,11899,launched,dimensity 6100 plus,octa core,2.2 ghz processor GHz,4 gb ram,128 gb inbuilt,6000mAh 25W,Fast Charging,"dual sim, 3g, 4g, 5g, volte",wi-fi,6.45 inch,"1080 x 2340 px, 90 Hz",no punch hole,"memory card (hybrid), upto 1 tb",android v14,50 mp + 5 mp + 2 mp triple rear & 13 mp front camera,https://cdn1.smartprix.com/rx-i6bmmxfhs-w280-h280/samsung-galaxy-m15-5.webp
realme narzo 70 pro 5g,81,4.0,19490,launched,dimensity 7050,octa core,2.6 ghz processor GHz,8 gb ram,128 gb inbuilt,5000mAh 67W,Fast Charging,"dual sim, 3g, 4g, 5g, volte",wi-fi,6.67 inch,"1080 x 2400 px, 120 Hz",with punch hole,"memory card (hybrid), upto 2 tb",android v14,50 mp + 8 mp + 2 mp triple rear & 16 mp front camera,https://cdn1.smartprix.com/rx-i7fh1ichd-w280-h280/realme-narzo-70-pro.webp
vivo t2x 5g,74,4.3,11999,launched,dimensity 6020,octa core,2.2 ghz processor GHz,4 gb ram,128 gb inbuilt,5000mAh 18W,Fast Charging,"dual sim, 3g, 4g, 5g, volte",wi-fi,6.58 inch,1080 x 2408 px,no punch hole,"memory card (hybrid), upto 1 tb",android v13,50 mp + 2 mp dual rear & 8 mp front camera,https://cdn1.smartprix.com/rx-iirmzdoni-w280-h280/vivo-t2x-5g.webp
samsung galaxy f54,87,4.05,31999,launched,exynos 1380,octa core,2.4 ghz processor GHz,8 gb ram,256 gb inbuilt,6000mAh 25W,Fast Charging,"dual sim, 3g, 4g, 5g, volte","wi-fi, nfc",6.7 inch,"1080 x 2408 px, 120 Hz",with punch hole,"memory card (hybrid), upto 1 tb",android v13,108 mp + 8 mp + 2 mp triple rear & 32 mp front camera,https://cdn1.smartprix.com/rx-iflc8vwce-w280-h280/samsung-galaxy-f54.webp
samsung galaxy a34 5g (8gb ram + 128gb),84,4.0,26999,launched,dimensity 1080,octa core,2.6 ghz processor GHz,8 gb ram,128 gb inbuilt,5000mAh 25W,Fast Charging,"dual sim, 3g, 4g, 5g, volte","wi-fi, nfc",6.6 inch,"1080 x 2340 px, 120 Hz",no punch hole,"memory card (hybrid), upto 1 tb",android v13,48 mp + 8 mp + 5 mp triple rear & 13 mp front camera,https://cdn1.smartprix.com/rx-i7rwjorj0-w280-h280/samsung-galaxy-a34-5.webp
poco x5 pro (8gb ram + 256gb),82,4.15,19349,launched,snapdragon 778g,octa core,2.4 ghz processor GHz,8 gb ram,256 gb inbuilt,5000mAh 67W,Fast Charging,"dual sim, 3g, 4g, 5g, volte","wi-fi, ir blaster",6.67 inch,"1080 x 2400 px, 120 Hz",with punch hole,memory card not supported,android v12,108 mp + 8 mp + 2 mp triple rear & 16 mp front camera,https://cdn1.smartprix.com/rx-ihkwwbawe-w280-h280/poco-x5-pro-8gb-ram.webp
vivo y100 5g,80,4.55,16789,launched,dimensity  900,octa core,2.4 ghz processor GHz,8 gb ram,128 gb inbuilt,4500mAh 44W,Fast Charging,"dual sim, 3g, 4g, 5g, volte",wi-fi,6.38 inch,"1080 x 2400 px, 90 Hz",with punch hole,memory card (hybrid),android v13,64 mp + 2 mp + 2 mp triple rear & 16 mp front camera,https://cdn1.smartprix.com/rx-iqut5d8io-w280-h280/vivo-y100-5g.webp
xiaomi redmi note 12 (6gb ram + 128gb),78,4.4,12239,launched,snapdragon 4 gen 1,octa core,2 ghz processor GHz,6 gb ram,128 gb inbuilt,5000mAh 33W,Fast Charging,"dual sim, 3g, 4g, 5g, volte","wi-fi, ir blaster",6.67 inch,"1080 x 2400 px, 120 Hz",with punch hole,"memory card (hybrid), upto 1 tb",android v12,48 mp + 8 mp + 2 mp triple rear & 13 mp front camera,https://cdn1.smartprix.com/rx-isz7woqtz-w280-h280/xiaomi-redmi-note-12.webp
motorola moto e13,61,4.55,5999,launched,tiger t606,octa core,1.6 ghz processor GHz,2 gb ram,64 gb inbuilt,5000mAh 10W,Fast Charging,"dual sim, 3g, 4g, volte",wi-fi,6.5 inch,720 x 1600 px,no punch hole,"memory card supported, upto 1 tb",android v13,13 mp rear & 5 mp front camera,https://cdn1.smartprix.com/rx-i4lbovvgh-w280-h280/motorola-moto-e13.webp
realme 9i 5g,74,4.55,10999,launched,dimensity 810 5g,octa core,2.4 ghz processor GHz,4 gb ram,64 gb inbuilt,5000mAh 18W,Fast Charging,"dual sim, 3g, 4g, 5g, volte",wi-fi,6.6 inch,"1080 x 2408 px, 90 Hz",with punch hole,"memory card supported, upto 1 tb",android v12,50 mp + 2 mp + 2 mp triple rear & 8 mp front camera,https://cdn1.smartprix.com/rx-irixfvedu-w280-h280/realme-9i-5g.webp
samsung galaxy m34 5g,80,3.95,15990,launched,exynos 1280,octa core,2.4 ghz processor GHz,6 gb ram,128 gb inbuilt,6000mAh 25W,Fast Charging,"dual sim, 3g, 4g, 5g, volte","wi-fi, nfc",6.5 inch,"1080 x 2340 px, 120 Hz",no punch hole,"memory card (hybrid), upto 1 tb",android v13,50 mp + 8 mp + 2 mp triple rear & 13 mp front camera,https://cdn1.smartprix.com/rx-irtkzk37t-w280-h280/samsung-galaxy-m34-5.webp
motorola moto e32,70,4.45,4500,launched,helio g37,octa core,2.3 ghz processor GHz,4 gb ram,64 gb inbuilt,5000mAh 10W,Fast Charging,"dual sim, 3g, 4g, volte",wi-fi,6.5 inch,"720 x 1600 px, 90 Hz",with punch hole,"memory card supported, upto 1 tb",android v12,50 mp + 2 mp dual rear & 8 mp front camera,https://cdn1.smartprix.com/rx-irha4s0xp-w280-h280/motorola-moto-e32.webp
infinix zero 5g,80,4.6,12750,launched,dimensity 900,octa core,2 ghz processor GHz,8 gb ram,128 gb inbuilt,4500mAh 33W,Fast Charging,"dual sim, 3g, 4g, 5g, volte",wi-fi,6.78 inch,"1080 x 2400 px, 120 Hz",with punch hole,"memory card supported, upto 256 gb",android v11,48 mp + 13 mp + 2 mp triple rear & 16 mp front camera,https://cdn1.smartprix.com/rx-imy9fz4rd-w280-h280/infinix-zero-5g.webp
google pixel 6a,70,4.3,43989,launched,google  tensor,octa core processor,,6 gb ram,128 gb inbuilt,4410mAh,Fast Charging,"dual sim, 3g, 4g, 5g, volte","wi-fi, nfc",6.14 inch,1080 x 2400 px,with punch hole,memory card not supported,android v12,12.2 mp + 12 mp dual rear & 8 mp front camera,https://cdn1.smartprix.com/rx-inha0mjgv-w280-h280/google-pixel-6a.webp
xiaomi mi 11 lite (8gb ram + 128gb),80,4.6,11994,launched,snapdragon 732g,octa core,2.3 ghz processor GHz,8 gb ram,128 gb inbuilt,4250mAh 33W,Fast Charging,"dual sim, 3g, 4g, volte","wi-fi, ir blaster",6.55 inch,"1080 x 2400 px, 90 Hz",with punch hole,"memory card (hybrid), upto 512 gb",android v11,64 mp + 8 mp + 5 mp triple rear & 16 mp front camera,https://cdn1.smartprix.com/rx-isn9uap1x-w280-h280/xiaomi-mi-11-lite-8g.webp
realme 8 (8gb ram + 128gb),81,4.75,14999,launched,helio g95,octa core,2 ghz processor GHz,8 gb ram,128 gb inbuilt,5000mAh 30W,Fast Charging,"dual sim, 3g, 4g, volte",wi-fi,6.4 inch,1080 x 2400 px,with punch hole,"memory card supported, upto 256 gb",android v11,64 mp quad rear & 16 mp front camera,https://cdn1.smartprix.com/rx-i9ieem1sw-w280-h280/realme-8-8gb-ram-128.webp
poco x3 pro,80,4.5,10799,launched,snapdragon 860,octa core,2.96 ghz processor GHz,6 gb ram,128 gb inbuilt,5160mAh 33W,Fast Charging,"dual sim, 3g, 4g, volte","wi-fi, ir blaster",6.67 inch,"1080 x 2400 px, 120 Hz",with punch hole,memory card (hybrid),android v11,48 mp quad rear & 20 mp front camera,https://cdn1.smartprix.com/rx-itaboexuy-w280-h280/poco-x3-pro.webp
poco x3 (8gb ram + 128gb),82,4.2,14499,launched,snapdragon  732g,octa core,2.3 ghz processor GHz,8 gb ram,128 gb inbuilt,6000mAh 33W,Fast Charging,"dual sim, 3g, 4g, volte","wi-fi, ir blaster",6.67 inch,"1080 x 2400 px, 120 Hz",with punch hole,"memory card (hybrid), upto 512 gb",android v10,64 mp quad rear & 20 mp front camera,https://cdn1.smartprix.com/rx-idl3ypoqf-w280-h280/poco-x3-8gb-ram-128g.webp
